ner_tag_id,study_id,tag,start_id,end_id,text,probability,model,norm_text,min,max,unit,per_weight_unit,weight_reference,per_time_unit,dose_type
5492,6474,Application area,222,247,major depressive disorder,0.9414080580075582,vera-bernhard,,,,,,,,
5493,6474,Application area,249,252,MDD,0.9388631582260132,vera-bernhard,,,,,,,,
5494,6474,Application area,345,364,depressive symptoms,0.7696920931339264,vera-bernhard,,,,,,,,
5495,6474,Application area,769,772,MDD,0.7814858555793762,vera-bernhard,,,,,,,,
5496,6475,Application area,15,35,alcohol use disorder,0.8404380083084106,vera-bernhard,,,,,,,,
5497,6475,Application area,452,469,alcohol-dependent,0.8415799736976624,vera-bernhard,,,,,,,,
5498,6475,Dosage,741,752,25 mg/70 kg,0.9609865784645081,vera-bernhard,25 mg/70 kg,25.0,25.0,mg,kg,70.0,,relative_weight
5499,6478,Dosage,521,530,1.5 mg/kg,0.9756236573060354,vera-bernhard,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
5500,6490,Application area,99,129,Treatment-Resistant Depression,0.9394614994525909,vera-bernhard,,,,,,,,
5501,6490,Application area,178,194,major depression,0.6776515543460846,vera-bernhard,,,,,,,,
5502,6490,Application area,467,470,TRD,0.6351228356361389,vera-bernhard,,,,,,,,
5503,6491,Application area,133,163,Treatment-Resistant Depression,0.8133099749684334,vera-bernhard,,,,,,,,
5504,6491,Application area,312,342,treatment-resistant depression,0.7938175275921822,vera-bernhard,,,,,,,,
5505,6491,Application area,344,347,TRD,0.5816413760185242,vera-bernhard,,,,,,,,
5506,6491,Application area,614,617,TRD,0.5790415406227112,vera-bernhard,,,,,,,,
5507,6491,Application area,2236,2239,TRD,0.6139129400253296,vera-bernhard,,,,,,,,
5508,6494,Application area,123,172,"resistant, chronic Post-Traumatic Stress Disorder",0.8751000016927719,vera-bernhard,,,,,,,,
5509,6494,Application area,174,178,PTSD,0.9645612835884094,vera-bernhard,,,,,,,,
5510,6494,Application area,412,426,trauma-related,0.7293336590131124,vera-bernhard,,,,,,,,
5511,6494,Application area,515,519,PTSD,0.9534816145896912,vera-bernhard,,,,,,,,
5512,6494,Application area,638,657,treatment-resistant,0.71104896068573,vera-bernhard,,,,,,,,
5513,6494,Application area,658,662,PTSD,0.8102535009384155,vera-bernhard,,,,,,,,
5514,6494,Dosage,783,788,25 mg,0.9819000363349915,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
5515,6494,Dosage,798,802,5 mg,0.7633418142795563,vera-bernhard,5 mg,5.0,5.0,mg,,,,absolute
5516,6494,Dosage,841,847,125 mg,0.9783949255943298,vera-bernhard,125 mg,125.0,125.0,mg,,,,absolute
5517,6494,Dosage,854,861,62.5 mg,0.8224604427814484,vera-bernhard,62.5 mg,62.5,62.5,mg,,,,absolute
5518,6502,Application area,125,155,treatment resistant depression,0.9489689270655314,vera-bernhard,,,,,,,,
5519,6502,Application area,263,273,depression,0.8675646781921387,vera-bernhard,,,,,,,,
5520,6502,Application area,479,498,treatment‐resistant,0.6446898182233175,vera-bernhard,,,,,,,,
5521,6502,Application area,511,514,TRD,0.8993266820907593,vera-bernhard,,,,,,,,
5522,6523,Application area,146,176,treatment resistant depression,0.812399168809255,vera-bernhard,,,,,,,,
5523,6523,Application area,213,243,Treatment resistant depression,0.7723886072635651,vera-bernhard,,,,,,,,
5524,6523,Application area,245,248,TRD,0.7717893719673157,vera-bernhard,,,,,,,,
5525,6523,Application area,282,307,major depressive disorder,0.7057064572970072,vera-bernhard,,,,,,,,
5526,6523,Application area,2183,2186,TRD,0.62498539686203,vera-bernhard,,,,,,,,
5527,6524,Application area,110,140,Treatment-Resistant Depression,0.9579902440309525,vera-bernhard,,,,,,,,
5528,6524,Application area,142,159,Suicidal Ideation,0.9502928256988525,vera-bernhard,,,,,,,,
5529,6524,Application area,165,193,Generalized Anxiety Symptoms,0.9523390928904215,vera-bernhard,,,,,,,,
5530,6524,Application area,324,354,treatment-resistant depression,0.9715133011341095,vera-bernhard,,,,,,,,
5531,6524,Application area,356,359,TRD,0.9736006259918213,vera-bernhard,,,,,,,,
5532,6524,Dosage,730,750,0.5 mg/kg/40 minutes,0.9252821935547723,vera-bernhard,0.5 mg/kg/40 min,0.5,0.5,mg,kg,1.0,,relative_weight
5533,6556,Dosage,619,627,.3 mg/kg,0.9763470411300659,vera-bernhard,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
5534,6557,Dosage,795,804,0.3 mg/kg,0.9891954064369202,vera-bernhard,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
5535,6557,Dosage,844,853,0.3 mg/kg,0.9882391393184662,vera-bernhard,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
5536,6569,Application area,100,118,bipolar depression,0.946654886007309,vera-bernhard,,,,,,,,
5537,6569,Application area,315,323,disorder,0.531848669052124,vera-bernhard,,,,,,,,
5538,6569,Dosage,576,584,.5 mg/kg,0.9663874268531799,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
5539,6574,Application area,70,90,recurrent depression,0.795951634645462,vera-bernhard,,,,,,,,
5540,6581,Application area,74,111,chronic posttraumatic stress disorder,0.9749881625175476,vera-bernhard,,,,,,,,
5541,6581,Application area,165,194,Posttraumatic stress disorder,0.9682501554489136,vera-bernhard,,,,,,,,
5542,6581,Application area,385,414,posttraumatic stress disorder,0.9010875225067139,vera-bernhard,,,,,,,,
5543,6581,Dosage,705,719,100 and 125 mg,0.9557857513427734,vera-bernhard,100 and 125 mg,100.0,125.0,mg,,,,absolute
5544,6581,Dosage,738,743,40 mg,0.9565298855304718,vera-bernhard,40 mg,40.0,40.0,mg,,,,absolute
5545,6581,Dosage,1356,1362,125 mg,0.9165312349796295,vera-bernhard,125 mg,125.0,125.0,mg,,,,absolute
5546,6581,Dosage,1381,1387,100 mg,0.9406290650367737,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5547,6581,Dosage,1410,1415,40 mg,0.7359939515590668,vera-bernhard,40 mg,40.0,40.0,mg,,,,absolute
5548,6584,Application area,35,65,Treatment-Resistant Depression,0.9656316936016083,vera-bernhard,,,,,,,,
5549,6584,Application area,209,239,treatment-resistant depression,0.9686200022697449,vera-bernhard,,,,,,,,
5550,6584,Application area,241,244,TRD,0.9750345349311829,vera-bernhard,,,,,,,,
5551,6584,Application area,297,300,TRD,0.971645712852478,vera-bernhard,,,,,,,,
5552,6600,Dosage,526,532,100 mg,0.9417180716991425,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5553,6603,Dosage,358,363,75 mg,0.9696255028247833,vera-bernhard,75 mg,75.0,75.0,mg,,,,absolute
5554,6603,Dosage,380,386,100 mg,0.969705194234848,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5555,6607,Dosage,564,570,100 mg,0.9697634279727936,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5556,6611,Application area,39,51,use disorder,0.6669488251209259,vera-bernhard,,,,,,,,
5557,6611,Application area,2342,2345,DPD,0.5849174857139587,vera-bernhard,,,,,,,,
5558,6611,Application area,2347,2351,PHDD,0.5218092799186707,vera-bernhard,,,,,,,,
5559,6611,Application area,2621,2624,AUD,0.5145694613456726,vera-bernhard,,,,,,,,
5560,6657,Application area,34,63,obsessive-compulsive disorder,0.9668305814266205,vera-bernhard,,,,,,,,
5561,6657,Application area,122,151,obsessive-compulsive disorder,0.9667129814624786,vera-bernhard,,,,,,,,
5562,6657,Application area,153,156,OCD,0.9514592289924622,vera-bernhard,,,,,,,,
5563,6657,Application area,227,230,OCD,0.7324814796447754,vera-bernhard,,,,,,,,
5564,6663,Dosage,170,178,160μg/kg,0.9144318103790283,vera-bernhard,160 μg/kg,160.0,160.0,μg,kg,1.0,,relative_weight
5565,6664,Dosage,1040,1047,3 mg/kg,0.6902687847614288,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5566,6664,Dosage,1086,1089,mg/,0.6177682280540466,vera-bernhard,,,,,,,,
5567,6664,Dosage,1342,1349,3 mg/kg,0.6613367199897766,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5568,6664,Dosage,1570,1586,0.01 to 10 mg/kg,0.8884094506502151,vera-bernhard,0.01-10 mg/kg,0.01,10.0,mg,kg,1.0,,relative_weight
5569,6664,Dosage,1781,1788,3 mg/kg,0.8315749317407608,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5570,6664,Dosage,1932,1939,1 mg/kg,0.8807150274515152,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5571,6664,Dosage,2050,2057,3 mg/kg,0.7676535546779633,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5572,6664,Dosage,2230,2237,3 mg/kg,0.7709935158491135,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5573,6664,Dosage,2455,2464,1–2 mg/kg,0.8710349599520365,vera-bernhard,1–2 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5574,6664,Dosage,2527,2534,1 mg/kg,0.9122569859027863,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5575,6665,Dosage,516,525,< 3 mg/kg,0.7764319539070129,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5576,6665,Dosage,563,570,3 mg/kg,0.9066600054502487,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5577,6665,Dosage,820,827,3 mg/kg,0.84908327460289,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5578,6665,Dosage,1047,1063,0.01 to 10 mg/kg,0.9560322463512421,vera-bernhard,0.01-10 mg/kg,0.01,10.0,mg,kg,1.0,,relative_weight
5579,6665,Dosage,1260,1265,mg/kg,0.729581375916799,vera-bernhard,,,,,,,,
5580,6665,Dosage,1410,1417,1 mg/kg,0.8526917845010757,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5581,6665,Dosage,1527,1534,3 mg/kg,0.9181181788444519,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5582,6665,Dosage,1708,1715,3 mg/kg,0.848032146692276,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5583,6665,Dosage,1933,1942,1-2 mg/kg,0.927671899398168,vera-bernhard,1-2 mg/kg,1.0,2.0,mg,kg,1.0,,relative_weight
5584,6665,Dosage,2005,2012,1 mg/kg,0.8172123581171036,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5585,6670,Application area,407,437,treatment-resistant depression,0.9060065001249313,vera-bernhard,,,,,,,,
5586,6672,Application area,39,64,Major Depressive Disorder,0.9740996162096659,vera-bernhard,,,,,,,,
5587,6672,Application area,200,210,depression,0.8953457474708557,vera-bernhard,,,,,,,,
5588,6672,Application area,250,261,suicidality,0.9438100457191467,vera-bernhard,,,,,,,,
5589,6672,Application area,347,372,major depressive disorder,0.9624754389127096,vera-bernhard,,,,,,,,
5590,6672,Application area,374,377,MDD,0.9689491987228394,vera-bernhard,,,,,,,,
5591,6690,Dosage,1138,1147,1.4 mg/kg,0.9808645248413086,vera-bernhard,1.4 mg/kg,1.4,1.4,mg,kg,1.0,,relative_weight
5592,6690,Dosage,1155,1164,75-100 mg,0.8818172812461853,vera-bernhard,75-100 mg,75.0,100.0,mg,,,,absolute
5593,6690,Dosage,2167,2176,1.4 mg/kg,0.9608377913633982,vera-bernhard,1.4 mg/kg,1.4,1.4,mg,kg,1.0,,relative_weight
5594,6693,Dosage,773,782,1.0 mg/kg,0.8959048291047415,vera-bernhard,1.0 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5595,6693,Dosage,794,803,1.6 mg/kg,0.9019433557987213,vera-bernhard,1.6 mg/kg,1.6,1.6,mg,kg,1.0,,relative_weight
5596,6699,Application area,94,124,treatment-resistant depression,0.9704926908016205,vera-bernhard,,,,,,,,
5597,6699,Application area,186,196,depression,0.5879863500595093,vera-bernhard,,,,,,,,
5598,6714,Dosage,429,435,100 mg,0.9325801432132721,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5599,6714,Dosage,482,492,0.42 mg/kg,0.6494998733202616,vera-bernhard,0.42 mg/kg,0.42,0.42,mg,kg,1.0,,relative_weight
5600,6730,Application area,24,42,Bipolar Depression,0.9290220141410828,vera-bernhard,,,,,,,,
5601,6730,Application area,194,212,bipolar depression,0.9427193999290466,vera-bernhard,,,,,,,,
5602,6731,Application area,24,42,bipolar depression,0.6777368783950806,vera-bernhard,,,,,,,,
5603,6731,Application area,153,163,depression,0.8018473386764526,vera-bernhard,,,,,,,,
5604,6731,Application area,1055,1065,depression,0.5563080906867981,vera-bernhard,,,,,,,,
5605,6731,Application area,2666,2685,treatment-resistant,0.6813869873682658,vera-bernhard,,,,,,,,
5606,6739,Application area,74,82,isolated,0.6096082925796509,vera-bernhard,,,,,,,,
5607,6739,Application area,94,100,trauma,0.6660861968994141,vera-bernhard,,,,,,,,
5608,6739,Dosage,693,702,0.4 mg/kg,0.9842852850755056,vera-bernhard,0.4 mg/kg,0.4,0.4,mg,kg,1.0,,relative_weight
5609,6739,Dosage,790,799,0.2 mg/kg,0.987105131149292,vera-bernhard,0.2 mg/kg,0.2,0.2,mg,kg,1.0,,relative_weight
5610,6777,Dosage,122,125,100,0.6362432837486267,vera-bernhard,100,100.0,100.0,,,,,absolute
5611,6789,Application area,25,55,treatment-resistant depression,0.9702327400445938,vera-bernhard,,,,,,,,
5612,6789,Application area,179,209,treatment-resistant depression,0.9728482812643051,vera-bernhard,,,,,,,,
5613,6789,Application area,211,214,TRD,0.9794939756393433,vera-bernhard,,,,,,,,
5614,6789,Application area,397,400,TRD,0.9730912446975708,vera-bernhard,,,,,,,,
5615,6789,Application area,488,491,TRD,0.9702455401420593,vera-bernhard,,,,,,,,
5616,6789,Dosage,790,799,"0,5 mg/kg",0.9569564064343771,vera-bernhard,"0,5 mg/kg",0.0,5.0,mg,kg,1.0,,relative_weight
5617,6800,Application area,36,52,anorexia nervosa,0.9412626028060913,vera-bernhard,,,,,,,,
5618,6800,Application area,96,112,Anorexia nervosa,0.9407650828361511,vera-bernhard,,,,,,,,
5619,6800,Application area,114,116,AN,0.9485213160514832,vera-bernhard,,,,,,,,
5620,6800,Dosage,679,684,25-mg,0.9368646144866943,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
5621,6803,Dosage,543,550,2 mg/kg,0.9461071640253067,vera-bernhard,2 mg/kg,2.0,2.0,mg,kg,1.0,,relative_weight
5622,6809,Dosage,685,691,100-mg,0.771288534005483,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5623,6809,Dosage,720,725,50 mg,0.9269189834594727,vera-bernhard,50 mg,50.0,50.0,mg,,,,absolute
5624,6809,Dosage,738,744,100 mg,0.852708101272583,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5625,6821,Application area,101,125,autism spectrum disorder,0.9055881897608439,vera-bernhard,,,,,,,,
5626,6821,Application area,242,266,Autism Spectrum Disorder,0.8598052660624186,vera-bernhard,,,,,,,,
5627,6821,Application area,268,271,ASD,0.8713493347167969,vera-bernhard,,,,,,,,
5628,6821,Application area,539,542,ASD,0.7281090617179871,vera-bernhard,,,,,,,,
5629,6821,Dosage,938,948,3 mg.kg(-1,0.8857686604772296,vera-bernhard,3 mg/kg,3.0,3.0,mg,kg,1.0,,relative_weight
5630,6821,Dosage,959,965,300 mg,0.6580567061901093,vera-bernhard,300 mg,300.0,300.0,mg,,,,absolute
5631,6826,Dosage,734,743,2 mg/kg/h,0.9725701212882996,vera-bernhard,2 mg/kg/h,2.0,2.0,mg,kg,1.0,h,relative_weight_time
5632,6849,Application area,80,98,bipolar depression,0.9358144402503967,vera-bernhard,,,,,,,,
5633,6849,Application area,236,267,unipolar and bipolar depression,0.6941370964050293,vera-bernhard,,,,,,,,
5634,6850,Application area,59,77,bipolar depression,0.918676108121872,vera-bernhard,,,,,,,,
5635,6850,Application area,278,287,depressed,0.5473339557647705,vera-bernhard,,,,,,,,
5636,6866,Dosage,1100,1105,75 mg,0.8518610596656799,vera-bernhard,75 mg,75.0,75.0,mg,,,,absolute
5637,6877,Dosage,784,793,0.1 mg/kg,0.9868896305561066,vera-bernhard,0.1 mg/kg,0.1,0.1,mg,kg,1.0,,relative_weight
5638,6877,Dosage,820,829,0.5 mg/kg,0.9860028326511383,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
5639,6884,Application area,98,128,Treatment-Resistant Depression,0.9505490362644196,vera-bernhard,,,,,,,,
5640,6884,Application area,146,176,Treatment-resistant depression,0.9562926888465881,vera-bernhard,,,,,,,,
5641,6884,Application area,178,181,TRD,0.9746553301811218,vera-bernhard,,,,,,,,
5642,6884,Application area,322,325,TRD,0.9257194995880127,vera-bernhard,,,,,,,,
5643,6884,Application area,596,599,TRD,0.9386026263237,vera-bernhard,,,,,,,,
5644,6891,Dosage,399,408,0.5 mg/kg,0.9767231245835623,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
5645,6891,Dosage,418,428,0.25 mg/kg,0.9811236461003622,vera-bernhard,0.25 mg/kg,0.25,0.25,mg,kg,1.0,,relative_weight
5646,6891,Dosage,440,449,1.0 mg/kg,0.9690139393011729,vera-bernhard,1.0 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
5647,6894,Application area,18,36,alcohol dependence,0.6427052021026611,vera-bernhard,,,,,,,,
5648,6894,Dosage,963,971,.5 mg/kg,0.9801132678985596,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
5649,6899,Application area,57,87,Treatment-Resistant Depression,0.9542631506919861,vera-bernhard,,,,,,,,
5650,6899,Application area,245,275,treatment-resistant depression,0.9309033006429672,vera-bernhard,,,,,,,,
5651,6902,Application area,29,46,suicidal ideation,0.7632271349430084,vera-bernhard,,,,,,,,
5652,6902,Application area,237,254,suicidal ideation,0.8149169683456421,vera-bernhard,,,,,,,,
5653,6902,Application area,256,258,SI,0.8298915028572083,vera-bernhard,,,,,,,,
5654,6902,Application area,490,492,SI,0.8458961248397827,vera-bernhard,,,,,,,,
5655,6902,Application area,541,551,depressive,0.5001641511917114,vera-bernhard,,,,,,,,
5656,6908,Dosage,298,304,100-mg,0.9509823123613993,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5657,6938,Dosage,1110,1119,02-4.0 mg,0.6382282773653666,vera-bernhard,02-4.0 mg,2.0,4.0,mg,,,,absolute
5658,6939,Dosage,1492,1512,"30, 300, and 3000 μg",0.7228280305862427,vera-bernhard,"30, 300, and 3000 μg",30.0,3000.0,μg,,,,absolute
5659,6953,Dosage,498,504,100 mg,0.9516184031963348,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
5660,6977,Dosage,933,939,100 µg,0.9549641907215118,vera-bernhard,100 µg,100.0,100.0,µg,,,,absolute
5661,6978,Dosage,550,561,0.215 mg/kg,0.9717759490013123,vera-bernhard,0.215 mg/kg,0.215,0.215,mg,kg,1.0,,relative_weight
5662,6998,Application area,52,77,major depressive disorder,0.961640457312266,vera-bernhard,,,,,,,,
5663,6998,Application area,236,266,treatment-resistant depression,0.9416527897119522,vera-bernhard,,,,,,,,
5664,6998,Application area,268,271,TRD,0.9759589433670044,vera-bernhard,,,,,,,,
5665,6998,Application area,289,292,TRD,0.9609919190406799,vera-bernhard,,,,,,,,
5666,7012,Application area,116,146,Treatment-Resistant Depression,0.9315624386072159,vera-bernhard,,,,,,,,
5667,7012,Application area,244,254,depression,0.8393636345863342,vera-bernhard,,,,,,,,
5668,7012,Application area,401,431,treatment-resistant depression,0.8752431720495224,vera-bernhard,,,,,,,,
5669,7012,Dosage,1052,1063,56 or 84 mg,0.9531342387199402,vera-bernhard,56 or 84 mg,56.0,84.0,mg,,,,absolute
5670,7028,Application area,288,297,diagnosis,0.5540995597839355,vera-bernhard,,,,,,,,
5671,7038,Dosage,228,237,50-200 mg,0.8945179134607315,vera-bernhard,50-200 mg,50.0,200.0,mg,,,,absolute
5672,7038,Dosage,1336,1359,"50, 100, 150 and 200 mg",0.9065079391002655,vera-bernhard,"50, 100, 150 and 200 mg",50.0,200.0,mg,,,,absolute
5673,7038,Dosage,1445,1450,50 mg,0.8714248239994049,vera-bernhard,50 mg,50.0,50.0,mg,,,,absolute
5674,7038,Dosage,1696,1705,50-200 mg,0.8899078220129013,vera-bernhard,50-200 mg,50.0,200.0,mg,,,,absolute
5675,7038,Dosage,1985,1994,50-200 mg,0.8871944695711136,vera-bernhard,50-200 mg,50.0,200.0,mg,,,,absolute
5676,7039,Dosage,871,884,100 to 300 mg,0.8711162507534027,vera-bernhard,100-300 mg,100.0,300.0,mg,,,,absolute
5677,7039,Dosage,909,911,mg,0.6554612517356873,vera-bernhard,,,,,,,,
5678,7039,Dosage,926,938,75 to 100 mg,0.8357799649238586,vera-bernhard,75-100 mg,75.0,100.0,mg,,,,absolute
5679,7039,Dosage,962,964,mg,0.7153961658477783,vera-bernhard,,,,,,,,
5680,7043,Application area,72,102,post-traumatic stress disorder,0.9764765858650207,vera-bernhard,,,,,,,,
5681,7043,Application area,175,205,Post-traumatic stress disorder,0.942426061630249,vera-bernhard,,,,,,,,
5682,7043,Application area,207,211,PTSD,0.9826911091804504,vera-bernhard,,,,,,,,
5683,7043,Application area,352,356,PTSD,0.9447079300880432,vera-bernhard,,,,,,,,
5684,7044,Application area,76,80,PTSD,0.8769971132278442,vera-bernhard,,,,,,,,
5685,7044,Application area,130,160,Post‐traumatic stress disorder,0.9206231236457825,vera-bernhard,,,,,,,,
5686,7044,Application area,162,166,PTSD,0.8896465301513672,vera-bernhard,,,,,,,,
5687,7044,Application area,271,292,‐resistant depression,0.7419727047284445,vera-bernhard,,,,,,,,
5688,7044,Application area,294,297,TRD,0.7976303100585938,vera-bernhard,,,,,,,,
5689,7044,Application area,584,587,TRD,0.847561776638031,vera-bernhard,,,,,,,,
5690,7044,Application area,645,649,PTSD,0.7809606194496155,vera-bernhard,,,,,,,,
5691,7044,Application area,796,799,TRD,0.6294885873794556,vera-bernhard,,,,,,,,
5692,7044,Application area,804,808,PTSD,0.6375513076782227,vera-bernhard,,,,,,,,
5693,7044,Dosage,2033,2037,20mg,0.7724181413650513,vera-bernhard,20 mg,20.0,20.0,mg,,,,absolute
5694,7044,Application area,2802,2806,PTSD,0.636559009552002,vera-bernhard,,,,,,,,
5695,7047,Dosage,830,839,0.2 mg/kg,0.9563435018062592,vera-bernhard,0.2 mg/kg,0.2,0.2,mg,kg,1.0,,relative_weight
5696,7049,Dosage,712,721,0.2 mg/kg,0.9832751850287119,vera-bernhard,0.2 mg/kg,0.2,0.2,mg,kg,1.0,,relative_weight
5697,7054,Dosage,583,589,100 µg,0.8378481566905975,vera-bernhard,100 µg,100.0,100.0,µg,,,,absolute
5698,7056,Dosage,1105,1114,0.2 mg/kg,0.9653633634249369,vera-bernhard,0.2 mg/kg,0.2,0.2,mg,kg,1.0,,relative_weight
5699,7057,Dosage,1404,1410,100 μg,0.7656496167182922,vera-bernhard,100 μg,100.0,100.0,μg,,,,absolute
