study_id,task,label,probability,model,is_multilabel
352,Sex of Participants,Both sexes,0.9922785758972168,biobert_sex_of_participants_20250221,False
7898,Sex of Participants,Both sexes,0.9952492713928224,biobert_sex_of_participants_20250221,False
3173,Sex of Participants,Both sexes,0.9976648092269896,biobert_sex_of_participants_20250221,False
2299,Sex of Participants,Both sexes,0.9965850114822388,biobert_sex_of_participants_20250221,False
338,Sex of Participants,Both sexes,0.9943445920944214,biobert_sex_of_participants_20250221,False
6082,Sex of Participants,Both sexes,0.9469342231750488,biobert_sex_of_participants_20250221,False
77,Sex of Participants,Both sexes,0.9972882270812988,biobert_sex_of_participants_20250221,False
3398,Sex of Participants,Not applicable,0.00902537163347,biobert_sex_of_participants_20250221,False
7302,Sex of Participants,Both sexes,0.980960488319397,biobert_sex_of_participants_20250221,False
2399,Sex of Participants,Both sexes,0.9686130881309508,biobert_sex_of_participants_20250221,False
5446,Sex of Participants,Both sexes,0.9937315583229064,biobert_sex_of_participants_20250221,False
3792,Sex of Participants,Both sexes,0.9956172704696656,biobert_sex_of_participants_20250221,False
4921,Sex of Participants,Both sexes,0.9925945401191713,biobert_sex_of_participants_20250221,False
2805,Sex of Participants,Both sexes,0.9941389560699464,biobert_sex_of_participants_20250221,False
144,Sex of Participants,Both sexes,0.9435413479804992,biobert_sex_of_participants_20250221,False
1496,Sex of Participants,Unknown,0.3282397985458374,biobert_sex_of_participants_20250221,False
5079,Sex of Participants,Both sexes,0.9922762513160706,biobert_sex_of_participants_20250221,False
9575,Sex of Participants,Both sexes,0.9952438473701476,biobert_sex_of_participants_20250221,False
3925,Sex of Participants,Both sexes,0.9925497770309448,biobert_sex_of_participants_20250221,False
3817,Sex of Participants,Both sexes,0.9965156316757202,biobert_sex_of_participants_20250221,False
1671,Sex of Participants,Both sexes,0.9959813356399536,biobert_sex_of_participants_20250221,False
1497,Sex of Participants,Both sexes,0.9656128287315368,biobert_sex_of_participants_20250221,False
6031,Sex of Participants,Unknown,0.0127918133512139,biobert_sex_of_participants_20250221,False
234,Sex of Participants,Both sexes,0.997010350227356,biobert_sex_of_participants_20250221,False
1456,Sex of Participants,Both sexes,0.9916953444480896,biobert_sex_of_participants_20250221,False
7900,Sex of Participants,Both sexes,0.996776521205902,biobert_sex_of_participants_20250221,False
4421,Sex of Participants,Unknown,0.0526215024292469,biobert_sex_of_participants_20250221,False
6078,Sex of Participants,Both sexes,0.9936929941177368,biobert_sex_of_participants_20250221,False
7403,Sex of Participants,Both sexes,0.9978368878364564,biobert_sex_of_participants_20250221,False
8417,Sex of Participants,Unknown,0.0110360728576779,biobert_sex_of_participants_20250221,False
1737,Sex of Participants,Both sexes,0.9966201782226562,biobert_sex_of_participants_20250221,False
8982,Sex of Participants,Both sexes,0.996358335018158,biobert_sex_of_participants_20250221,False
3148,Sex of Participants,Both sexes,0.9951401948928832,biobert_sex_of_participants_20250221,False
4784,Sex of Participants,Both sexes,0.9964079260826112,biobert_sex_of_participants_20250221,False
6236,Sex of Participants,Both sexes,0.9903422594070436,biobert_sex_of_participants_20250221,False
4179,Sex of Participants,Both sexes,0.996102809906006,biobert_sex_of_participants_20250221,False
6469,Sex of Participants,Both sexes,0.99704509973526,biobert_sex_of_participants_20250221,False
8989,Sex of Participants,Both sexes,0.7655786871910095,biobert_sex_of_participants_20250221,False
1807,Sex of Participants,Both sexes,0.99691903591156,biobert_sex_of_participants_20250221,False
405,Sex of Participants,Both sexes,0.992667019367218,biobert_sex_of_participants_20250221,False
4112,Sex of Participants,Both sexes,0.7581346035003662,biobert_sex_of_participants_20250221,False
3063,Sex of Participants,Both sexes,0.9968806505203248,biobert_sex_of_participants_20250221,False
6789,Sex of Participants,Both sexes,0.9974006414413452,biobert_sex_of_participants_20250221,False
1196,Sex of Participants,Both sexes,0.9930416345596312,biobert_sex_of_participants_20250221,False
9416,Sex of Participants,Both sexes,0.9964403510093688,biobert_sex_of_participants_20250221,False
7397,Sex of Participants,Both sexes,0.995144248008728,biobert_sex_of_participants_20250221,False
7200,Sex of Participants,Both sexes,0.9907717704772948,biobert_sex_of_participants_20250221,False
4031,Sex of Participants,Both sexes,0.990533709526062,biobert_sex_of_participants_20250221,False
2813,Sex of Participants,Both sexes,0.9961562752723694,biobert_sex_of_participants_20250221,False
7402,Sex of Participants,Both sexes,0.9955192804336548,biobert_sex_of_participants_20250221,False
1446,Sex of Participants,Both sexes,0.9870797991752625,biobert_sex_of_participants_20250221,False
8713,Sex of Participants,Both sexes,0.964721143245697,biobert_sex_of_participants_20250221,False
6204,Sex of Participants,Unknown,0.18068727850914,biobert_sex_of_participants_20250221,False
6584,Sex of Participants,Both sexes,0.9969637989997864,biobert_sex_of_participants_20250221,False
3057,Sex of Participants,Both sexes,0.6043352484703064,biobert_sex_of_participants_20250221,False
5838,Sex of Participants,Both sexes,0.9900994896888732,biobert_sex_of_participants_20250221,False
2999,Sex of Participants,Both sexes,0.9964976906776428,biobert_sex_of_participants_20250221,False
3214,Sex of Participants,Both sexes,0.9973002076148988,biobert_sex_of_participants_20250221,False
7401,Sex of Participants,Both sexes,0.9974234104156494,biobert_sex_of_participants_20250221,False
2601,Sex of Participants,Both sexes,0.996260702610016,biobert_sex_of_participants_20250221,False
2049,Sex of Participants,Both sexes,0.9959738850593568,biobert_sex_of_participants_20250221,False
9594,Sex of Participants,Both sexes,0.9968991279602052,biobert_sex_of_participants_20250221,False
1510,Sex of Participants,Both sexes,0.9907433390617372,biobert_sex_of_participants_20250221,False
3305,Sex of Participants,Both sexes,0.8259238600730896,biobert_sex_of_participants_20250221,False
5967,Sex of Participants,Both sexes,0.9967986345291138,biobert_sex_of_participants_20250221,False
7497,Sex of Participants,Both sexes,0.9976484179496764,biobert_sex_of_participants_20250221,False
5286,Sex of Participants,Both sexes,0.7694420218467712,biobert_sex_of_participants_20250221,False
7437,Sex of Participants,Not applicable,0.0104259103536605,biobert_sex_of_participants_20250221,False
3757,Sex of Participants,Unknown,0.037249818444252,biobert_sex_of_participants_20250221,False
4057,Sex of Participants,Both sexes,0.9940529465675354,biobert_sex_of_participants_20250221,False
3018,Sex of Participants,Both sexes,0.9643428325653076,biobert_sex_of_participants_20250221,False
7465,Sex of Participants,Not applicable,0.0063624079339206,biobert_sex_of_participants_20250221,False
6447,Sex of Participants,Unknown,0.0364643409848213,biobert_sex_of_participants_20250221,False
6730,Sex of Participants,Both sexes,0.9849784970283508,biobert_sex_of_participants_20250221,False
4241,Sex of Participants,Both sexes,0.99604070186615,biobert_sex_of_participants_20250221,False
4364,Sex of Participants,Not applicable,0.0121010849252343,biobert_sex_of_participants_20250221,False
2542,Sex of Participants,Both sexes,0.995067834854126,biobert_sex_of_participants_20250221,False
2114,Sex of Participants,Both sexes,0.9957211017608644,biobert_sex_of_participants_20250221,False
5395,Sex of Participants,Not applicable,0.0096810320392251,biobert_sex_of_participants_20250221,False
9520,Sex of Participants,Both sexes,0.983875036239624,biobert_sex_of_participants_20250221,False
7580,Sex of Participants,Both sexes,0.9971166849136353,biobert_sex_of_participants_20250221,False
4523,Sex of Participants,Not applicable,0.006609680596739,biobert_sex_of_participants_20250221,False
5405,Sex of Participants,Both sexes,0.99783593416214,biobert_sex_of_participants_20250221,False
2794,Sex of Participants,Both sexes,0.9958651065826416,biobert_sex_of_participants_20250221,False
7253,Sex of Participants,Not applicable,0.0292702689766883,biobert_sex_of_participants_20250221,False
7976,Sex of Participants,Not applicable,0.0060350885614752,biobert_sex_of_participants_20250221,False
3894,Sex of Participants,Both sexes,0.94641774892807,biobert_sex_of_participants_20250221,False
889,Sex of Participants,Both sexes,0.9963122010231018,biobert_sex_of_participants_20250221,False
772,Sex of Participants,Not applicable,0.1470447927713394,biobert_sex_of_participants_20250221,False
3593,Sex of Participants,Both sexes,0.50119549036026,biobert_sex_of_participants_20250221,False
7075,Sex of Participants,Both sexes,0.9952534437179564,biobert_sex_of_participants_20250221,False
9238,Sex of Participants,Both sexes,0.9964937567710876,biobert_sex_of_participants_20250221,False
9595,Sex of Participants,Both sexes,0.9948432445526124,biobert_sex_of_participants_20250221,False
3992,Sex of Participants,Both sexes,0.9956340193748474,biobert_sex_of_participants_20250221,False
1098,Sex of Participants,Both sexes,0.9955143332481384,biobert_sex_of_participants_20250221,False
5915,Sex of Participants,Both sexes,0.9974265694618224,biobert_sex_of_participants_20250221,False
1430,Sex of Participants,Both sexes,0.9745885133743286,biobert_sex_of_participants_20250221,False
7351,Sex of Participants,Both sexes,0.9973052740097046,biobert_sex_of_participants_20250221,False
5023,Sex of Participants,Both sexes,0.9946109056472778,biobert_sex_of_participants_20250221,False
2753,Sex of Participants,Both sexes,0.995685338973999,biobert_sex_of_participants_20250221,False
2553,Sex of Participants,Both sexes,0.9944684505462646,biobert_sex_of_participants_20250221,False
211,Sex of Participants,Both sexes,0.9964641332626344,biobert_sex_of_participants_20250221,False
8177,Sex of Participants,Both sexes,0.9975062012672424,biobert_sex_of_participants_20250221,False
6037,Sex of Participants,Unknown,0.0620647259056568,biobert_sex_of_participants_20250221,False
5739,Sex of Participants,Both sexes,0.9968344569206238,biobert_sex_of_participants_20250221,False
5396,Sex of Participants,Both sexes,0.995790958404541,biobert_sex_of_participants_20250221,False
9603,Sex of Participants,Unknown,0.3349129855632782,biobert_sex_of_participants_20250221,False
4815,Sex of Participants,Both sexes,0.9936602711677552,biobert_sex_of_participants_20250221,False
1236,Sex of Participants,Both sexes,0.9866582751274108,biobert_sex_of_participants_20250221,False
8180,Sex of Participants,Both sexes,0.9964866638183594,biobert_sex_of_participants_20250221,False
5122,Sex of Participants,Both sexes,0.9902461767196656,biobert_sex_of_participants_20250221,False
7012,Sex of Participants,Both sexes,0.989591896533966,biobert_sex_of_participants_20250221,False
809,Sex of Participants,Both sexes,0.9957108497619628,biobert_sex_of_participants_20250221,False
6106,Sex of Participants,Unknown,0.1148947104811668,biobert_sex_of_participants_20250221,False
5408,Sex of Participants,Both sexes,0.9859578013420104,biobert_sex_of_participants_20250221,False
2762,Sex of Participants,Both sexes,0.994261622428894,biobert_sex_of_participants_20250221,False
9179,Sex of Participants,Both sexes,0.9969550371170044,biobert_sex_of_participants_20250221,False
5494,Sex of Participants,Both sexes,0.9647588133811952,biobert_sex_of_participants_20250221,False
8533,Sex of Participants,Both sexes,0.9968428611755372,biobert_sex_of_participants_20250221,False
1129,Sex of Participants,Both sexes,0.9954892992973328,biobert_sex_of_participants_20250221,False
8352,Sex of Participants,Both sexes,0.9850051403045654,biobert_sex_of_participants_20250221,False
5802,Sex of Participants,Both sexes,0.9968159794807434,biobert_sex_of_participants_20250221,False
5584,Sex of Participants,Both sexes,0.9738426804542542,biobert_sex_of_participants_20250221,False
4058,Sex of Participants,Both sexes,0.9953144788742064,biobert_sex_of_participants_20250221,False
8687,Sex of Participants,Not applicable,0.0080104228109121,biobert_sex_of_participants_20250221,False
44,Sex of Participants,Not applicable,0.0098408795893192,biobert_sex_of_participants_20250221,False
3594,Sex of Participants,Both sexes,0.9225457310676576,biobert_sex_of_participants_20250221,False
5898,Sex of Participants,Both sexes,0.9978004097938538,biobert_sex_of_participants_20250221,False
734,Sex of Participants,Both sexes,0.9212173819541932,biobert_sex_of_participants_20250221,False
979,Sex of Participants,Both sexes,0.9949609041213988,biobert_sex_of_participants_20250221,False
4117,Sex of Participants,Both sexes,0.8845825791358948,biobert_sex_of_participants_20250221,False
1389,Sex of Participants,Both sexes,0.9918798804283142,biobert_sex_of_participants_20250221,False
9307,Sex of Participants,Both sexes,0.99380362033844,biobert_sex_of_participants_20250221,False
5568,Sex of Participants,Not applicable,0.0090773813426494,biobert_sex_of_participants_20250221,False
2719,Sex of Participants,Both sexes,0.9946428537368774,biobert_sex_of_participants_20250221,False
884,Sex of Participants,Both sexes,0.9872867465019226,biobert_sex_of_participants_20250221,False
